isbn,authors,original_publication_year,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,to_read_count,author_nationality,age_group,main_genre,sale price,avg_sale_price
66238501,"C.S. Lewis, Pauline Baynes",1956,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",eng,4.24,376385,401676,8871,,British,Children,fantasy,,4.927173913043478
1558743669,Dave Pelzer,1995,"A Child Called ""It"" (Dave Pelzer #1)",eng,4.08,311543,321298,13729,,American,Children,horror,,8.556666666666667
752864327,Robert Ludlum,1980,"The Bourne Identity (Jason Bourne, #1)",eng,3.98,327122,336212,3899,23.0,American,Adult,thriller,,5.038157894736842
786817879,Eoin Colfer,2001,"Artemis Fowl (Artemis Fowl, #1)",eng,3.82,386923,399165,8384,,Irish,Children,fantasy,,4.927173913043478
385738935,Lauren Kate,2009,"Fallen (Fallen, #1)",eng,3.74,395296,408108,17725,,American,Young Adult,fantasy,,4.094285714285714
142000655,John Steinbeck,1952,East of Eden,eng,4.35,320919,336682,14454,27.0,American,Young Adult,historical,,4.66
307341569,Gillian Flynn,2009,Dark Places,eng,3.92,333452,386607,28784,,American,Adult,thriller,,5.038157894736842
385339089,John Grisham,1993,The Client,eng,3.97,320083,325663,1917,10.0,American,Children,thriller,,4.8025
451527747,"Lewis Carroll, John Tenniel, Martin Gardner",1865,Alice's Adventures in Wonderland & Through the Looking-Glass,eng,4.06,340920,377190,7736,,American,Children,fantasy,,4.927173913043478
312370830,Tatiana de Rosnay,2007,Sarah's Key,eng,4.14,312444,347631,26614,,French,Young Adult,mystery,,4.438181818181818
452284694,Stephen King,1982,"The Gunslinger (The Dark Tower, #1)",eng,3.99,332494,366377,13014,,American,Adult,fantasy,,4.827571428571429
140003468X,"Gabriel García Márquez, Edith Grossman",1985,Love in the Time of Cholera,eng,3.89,283806,323461,15246,54.0,Spanish,Adult,fantasy,,4.827571428571429
014131088X,Laurie Halse Anderson,1999,Speak,eng,4.0,360156,372404,18379,,American,Children,classics,,4.46
399159347,Liane Moriarty,2013,The Husband's Secret,eng,3.92,232106,351805,27610,,Australian,Adult,thriller,,5.038157894736842
385494785,Jon Krakauer,1997,Into Thin Air: A Personal Account of the Mount Everest Disaster,eng,4.11,291258,301593,10439,88.0,American,Young Adult,thriller,,4.438181818181818
1416524304,Stephen King,1974,Carrie,,3.93,356814,377650,8264,,American,Young Adult,fantasy,,4.094285714285714
031242227X,Augusten Burroughs,2002,Running with Scissors,eng,3.7,293878,306388,11601,,American,Young Adult,non-fiction,,1.9625
307346609,Max Brooks,2006,World War Z: An Oral History of the Zombie War,eng,4.01,312969,345149,22412,14.0,American,Young Adult,fantasy,,4.094285714285714
385537859,Dan Brown,2013,"Inferno (Robert Langdon, #4)",eng,3.8,287533,345560,33700,,American,Adult,fantasy,,4.827571428571429
440227534,Lois Lowry,1989,Number the Stars,eng,4.11,333638,342365,10304,,American,Children,historical,,4.238181818181818
446692638,James Patterson,1993,"Along Came a Spider (Alex Cross, #1)",eng,4.08,311499,318031,3600,,American,Adult,thriller,,5.038157894736842
450417395,Stephen King,1987,Misery,eng,4.11,334647,352203,6416,,American,Adult,fantasy,,4.827571428571429
307341542,Gillian Flynn,2006,Sharp Objects,eng,3.92,207889,354838,28268,,American,Adult,thriller,,5.038157894736842
439366771,Katherine Paterson,1977,Bridge to Terabithia,eng,3.98,337644,353474,9270,19.0,American,Children,fantasy,,4.927173913043478
312360266,"P.C. Cast, Kristin Cast",2007,"Marked (House of Night, #1)",eng,3.79,360044,371020,12870,,American,Young Adult,fantasy,,4.094285714285714
743269519,Stephen R. Covey,1989,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,eng,4.05,314700,333884,6148,,American,Adult,non-fiction,,4.607142857142857
618711651,Jonathan Safran Foer,2005,Extremely Loud and Incredibly Close,eng,3.97,294726,319116,21107,23.0,American,Young Adult,mystery,,4.438181818181818
375869026,R.J. Palacio,2012,Wonder,eng,4.43,228538,377791,43021,,American,Children,drama,,2.99
039480001X,Dr. Seuss,1957,The Cat in the Hat,eng,4.15,314016,317182,4299,,American,Children,fantasy,,4.927173913043478
312641893,Marissa Meyer,2012,"Cinder (The Lunar Chronicles, #1)",eng,4.15,427663,454146,41109,,American,Young Adult,fantasy,,4.094285714285714
316206849,"Robert Galbraith, J.K. Rowling",2013,"The Cuckoo's Calling (Cormoran Strike, #1)",eng,3.83,297712,340495,27258,,British,Adult,thriller,,5.038157894736842
545123267,Maggie Stiefvater,2009,"Shiver (The Wolves of Mercy Falls, #1)",eng,3.78,356625,370811,20521,,American,Young Adult,fantasy,,4.094285714285714
452011876,"Ayn Rand, Leonard Peikoff",1957,Atlas Shrugged,eng,3.68,283295,296645,14666,262.0,American,Adult,fantasy,,4.827571428571429
143038257,"Greg Mortenson, David Oliver Relin",2006,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,eng,3.64,283516,288520,21681,,American,Adult,historical,,5.271463414634146
517223627,"Jane Carruth, Lewis Carroll, Rene Cloke",1865,Alice in Wonderland,eng,4.03,343252,343271,4876,,British,Children,fantasy,,4.927173913043478
143034901,"Carlos Ruiz Zafón, Lucia Graves",2001,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",eng,4.24,263685,317554,24652,62.0,American,Adult,fantasy,,4.827571428571429
385738757,James Dashner,2010,"The Scorch Trials (Maze Runner, #2)",eng,3.93,305643,346307,23058,,American,Young Adult,fantasy,,4.094285714285714
,Dale Carnegie,1936,How to Win Friends and Influence People,eng,4.13,282623,305437,7909,69.0,American,Adult,non-fiction,,4.607142857142857
767900383,Frances Mayes,1996,Under the Tuscan Sun,eng,3.72,279264,281836,3074,,American,Adult,romance,,4.530333333333333
399167064,Liane Moriarty,2014,Big Little Lies,eng,4.2,306186,371433,30120,,Australian,Adult,romance,,4.530333333333333
590920685,Gail Carson Levine,1997,Ella Enchanted,eng,3.97,339117,345749,8534,,American,Children,fantasy,,4.927173913043478
743297334,Ernest Hemingway,1926,The Sun Also Rises,eng,3.83,284988,303117,9826,16.0,American,Young Adult,romance,,4.6415094339622645
61120073,Betty  Smith,1943,A Tree Grows in Brooklyn,eng,4.24,291909,309000,16088,,American,Children,historical,,4.238181818181818
446677388,James Patterson,1995,"Kiss the Girls (Alex Cross, #2)",eng,3.93,274639,279116,2798,,American,Adult,thriller,,5.038157894736842
312577222,Kristin Hannah,2015,The Nightingale,eng,4.54,253606,327015,37279,,American,Adult,romance,,4.530333333333333
1400078776,Kazuo Ishiguro,2005,Never Let Me Go,eng,3.8,294123,323627,21927,4.0,British,Young Adult,fantasy,,4.094285714285714
786890754,Cecelia Ahern,2003,P.S. I Love You,eng,4.01,262921,283413,7069,,Irish,Young Adult,romance,,4.6415094339622645
156030306,Daniel Keyes,1966,Flowers for Algernon,eng,4.07,313044,336199,11328,,American,Children,fantasy,,4.927173913043478
552995878,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989,Like Water for Chocolate,eng,3.94,263199,285469,6559,81.0,American,Young Adult,fantasy,,4.094285714285714
812968069,Lisa See,2005,Snow Flower and the Secret Fan,eng,4.05,280475,290660,15807,139.0,American,Young Adult,romance,,4.6415094339622645
451205766,"Mario Puzo, Robert Thompson, Peter Bart",1969,The Godfather,eng,4.36,256480,270386,5832,,American,Adult,thriller,,5.038157894736842
525476881,John Green,2006,An Abundance of Katherines,eng,3.63,312754,347424,20657,,American,Young Adult,romance,,4.6415094339622645
553803719,Isaac Asimov,1951,Foundation (Foundation #1),eng,4.13,279688,297588,6240,,American,Adult,fantasy,,4.827571428571429
62255657,Neil Gaiman,2013,The Ocean at the End of the Lane,eng,3.99,293844,336251,37655,,American,Children,fantasy,,4.927173913043478
60513063,Shel Silverstein,1981,A Light in the Attic,eng,4.34,297861,304514,2431,,American,Children,fantasy,,4.927173913043478
751565350,"John Tiffany, Jack Thorne, J.K. Rowling",2016,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",eng,3.75,270603,397773,53365,,British,Children,fantasy,,4.927173913043478
61726834,Lauren Oliver,2011,"Delirium (Delirium, #1)",eng,3.99,256975,352398,24271,,American,Young Adult,fantasy,,4.094285714285714
385339704,John Grisham,1992,The Pelican Brief,eng,3.95,288376,296168,2006,,American,Adult,thriller,,5.038157894736842
61139378,Neil Gaiman,2002,Coraline,eng,4.03,316379,343630,13905,,American,Children,fantasy,,4.927173913043478
60853980,"Terry Pratchett, Neil Gaiman",1990,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",eng,4.25,298304,326373,13914,,American,Young Adult,fantasy,,4.094285714285714
140042598,Jack Kerouac,1955,On the Road,eng,3.64,246602,277884,12011,,American,Adult,historical,,5.271463414634146
1476729085,Graeme Simsion,2013,"The Rosie Project (Don Tillman, #1)",eng,4.01,251703,305509,31155,,Australian,Adult,romance,,4.530333333333333
446579939,Nicholas Sparks,2008,The Lucky One,eng,4.1,267166,281323,9476,,American,Young Adult,romance,,4.6415094339622645
451191153,"Ayn Rand, Leonard Peikoff",1943,The Fountainhead,eng,3.85,244545,254976,10198,83.0,American,Young Adult,romance,,1.99
425172902,Tom Clancy,1984,"The Hunt for Red October (Jack Ryan Universe, #4)",,4.01,270318,278255,2117,,American,Young Adult,thriller,,4.438181818181818
038039586X,Richard Adams,1972,"Watership Down (Watership Down, #1)",eng,4.05,292426,308373,10399,,British,Children,fantasy,,4.927173913043478
307886263,Mindy Kaling,2011,Is Everyone Hanging Out Without Me? (And Other Concerns),eng,3.84,290674,312931,19397,,American,Adult,non-fiction,,4.607142857142857
375414495,Abraham Verghese,2009,Cutting for Stone,eng,4.28,258319,281079,23146,,American,Adult,historical,,5.271463414634146
006112527X,"C.S. Lewis, Pauline Baynes",1951,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",eng,4.08,306492,325264,4620,,British,Children,fantasy,,4.927173913043478
1423140591,Rick Riordan,2011,"The Son of Neptune (The Heroes of Olympus, #2)",eng,4.44,299980,316800,12270,,American,Children,fantasy,,4.927173913043478
1451627289,Stephen King,2011,11/22/63,eng,4.29,258464,303057,30656,,American,Adult,fantasy,,4.827571428571429
241003008,Eric Carle,1969,The Very Hungry Caterpillar Board Book,eng,4.29,296952,304528,5760,23.0,American,Children,fantasy,,4.927173913043478
140285601,Kurt Vonnegut Jr.,1963,Cat's Cradle,eng,4.18,238940,274153,8050,,American,Young Adult,fantasy,,4.094285714285714
451528557,"H.G. Wells, Greg Bear, Carlo Pagetti",1895,The Time Machine,eng,3.87,276076,303730,7353,44.0,American,Young Adult,fantasy,,4.094285714285714
849946158,"Todd Burpo, Lynn Vincent",2010,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,eng,4.01,228371,243018,14378,,American,Children,non-fiction,,8.556666666666667
385751060,John Boyne,2006,The Boy in the Striped Pajamas,eng,4.1,285692,325401,19058,,Irish,Children,historical,,4.238181818181818
044654759X,Nicholas Sparks,2010,Safe Haven,eng,4.19,255531,274974,12769,,American,Young Adult,romance,,4.6415094339622645
1582701709,Rhonda Byrne,2006,"The Secret (The Secret, #1)",eng,3.62,241537,250945,9663,,Australian,Adult,non-fiction,,4.607142857142857
60987561,Wally Lamb,1998,I Know This Much Is True,eng,4.17,246917,257608,7775,,American,Adult,historical,,5.271463414634146
1416524347,Stephen King,1983,Pet Sematary,eng,3.91,256383,293753,5430,,American,Adult,fantasy,,4.827571428571429
671021001,Wally Lamb,1992,She's Come Undone,eng,3.84,259576,268924,9090,8.0,American,Young Adult,romance,,4.6415094339622645
756404738,Patrick Rothfuss,2011,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",eng,4.57,245686,282349,15503,,American,Young Adult,fantasy,,4.094285714285714
1442403543,Cassandra Clare,2011,"City of Fallen Angels (The Mortal Instruments, #4)",eng,4.16,341826,373167,18870,,American,Young Adult,fantasy,,4.094285714285714
743418174,Jennifer Weiner,2001,"Good in Bed (Cannie Shapiro, #1)",eng,3.7,248804,252305,5500,,American,Adult,romance,,4.530333333333333
380018179,Colleen McCullough,1977,The Thorn Birds,eng,4.22,255651,266826,4556,44.0,Australian,Adult,romance,,4.530333333333333
60530928,"Neil Gaiman, Dave McKean",2008,The Graveyard Book,eng,4.12,302303,325451,23840,,American,Children,fantasy,,4.927173913043478
439709105,"Cornelia Funke, Anthea Bell",2003,"Inkheart (Inkworld, #1)",eng,3.86,285011,301414,10384,,German,Children,fantasy,,4.927173913043478
91883768,"Spencer Johnson, Kenneth H. Blanchard",1998,Who Moved My Cheese?,eng,3.74,237272,253134,7877,44.0,American,Adult,non-fiction,,4.607142857142857
307279464,Bill Bryson,1997,A Walk in the Woods,eng,4.05,250192,264449,14422,48.0,American,Adult,non-fiction,,4.607142857142857
553279378,Maya Angelou,1969,I Know Why the Caged Bird Sings,eng,4.19,270859,284448,6666,,American,Young Adult,historical,,4.66
61950726,Christina Baker Kline,2013,Orphan Train,eng,4.14,226091,263968,24700,,American,Young Adult,historical,,4.66
1442416866,Cassandra Clare,2012,"City of Lost Souls (The Mortal Instruments, #5)",eng,4.3,300553,327869,16639,,American,Young Adult,fantasy,,4.094285714285714
316204277,Maria Semple,2012,"Where'd You Go, Bernadette",eng,3.9,215453,268153,28973,,American,Young Adult,mystery,,4.438181818181818
375806814,Wilson Rawls,1961,Where the Red Fern Grows,,4.04,268548,280179,8725,,American,Children,historical,,4.238181818181818
60557818,Neil Gaiman,1996,Neverwhere,eng,4.18,268318,301740,15680,,American,Young Adult,fantasy,,4.094285714285714
571224385,"Milan Kundera, Michael Henry Heim",1984,The Unbearable Lightness of Being,eng,4.08,205279,247980,10682,29.0,French,Adult,romance,,4.530333333333333
,Rainbow Rowell,2013,Fangirl,eng,4.12,340379,371730,39353,,American,Young Adult,romance,,4.6415094339622645
552135399,John Irving,1989,A Prayer for Owen Meany,eng,4.22,226964,246452,11197,40.0,American,Young Adult,historical,,4.66
316182540,Janet Fitch,1999,White Oleander,eng,3.93,245674,254276,5960,,American,Young Adult,thriller,,4.438181818181818
039925675X,Marie Lu,2011,"Legend (Legend, #1)",eng,4.19,299998,318472,23487,,American,Young Adult,fantasy,,4.094285714285714
743496728,Jodi Picoult,2007,Nineteen Minutes,eng,4.1,235978,251693,14004,,American,Young Adult,romance,,4.6415094339622645
1401323251,"Randy Pausch, Jeffrey Zaslow",2008,The Last Lecture,eng,4.25,241869,248143,14988,,American,Adult,non-fiction,,4.607142857142857
812511816,Robert Jordan,1990,"The Eye of the World (Wheel of Time, #1)",eng,4.18,260184,272983,8212,,American,Young Adult,fantasy,,4.094285714285714
61150142,Jodi Picoult,1998,The Pact,eng,4.0,221225,235359,9257,,American,Young Adult,romance,,4.6415094339622645
60764902,C.S. Lewis,1953,"The Magician's Nephew (Chronicles of Narnia, #6)",eng,4.01,268355,303570,8690,,British,Children,fantasy,,4.927173913043478
595440096,Lisa Genova,2007,Still Alice,eng,4.3,223432,245071,24112,,American,Adult,non-fiction,,4.607142857142857
425263916,Sylvia Day,2012,"Reflected in You (Crossfire, #2)",eng,4.33,252564,267608,9817,,American,Adult,romance,,4.530333333333333
375814248,"Roald Dahl, Quentin Blake",1961,James and the Giant Peach,eng,3.99,270402,289737,5120,9.0,British,Children,fantasy,,4.927173913043478
446696617,James Patterson,2001,"1st to Die (Women's Murder Club, #1)",eng,4.05,233984,242428,5039,,American,Adult,romance,,4.530333333333333
60775858,"Margaret Wise Brown, Clement Hurd",1947,Goodnight Moon,eng,4.27,244842,252678,4604,,American,Children,fantasy,,4.927173913043478
385339690,John Grisham,1996,The Runaway Jury,eng,3.96,222712,226861,1700,,American,Adult,thriller,,5.038157894736842
316777730,David Sedaris,1997,Naked,eng,4.08,201337,204766,5096,30.0,American,Adult,non-fiction,,4.607142857142857
375840400,Christopher Paolini,2005,"Eldest (The Inheritance Cycle, #2)",eng,3.96,250000,274059,8284,,American,Children,fantasy,,4.927173913043478
140621679,"L. Frank Baum, W.W. Denslow",1900,"The Wonderful Wizard of Oz (Oz, #1)",eng,3.98,247521,279400,8866,,American,Children,fantasy,,4.927173913043478
000720230X,C.S. Lewis,1951,"Prince Caspian (Chronicles of Narnia, #2)",eng,3.96,250221,273069,4737,,British,Children,fantasy,,4.927173913043478
,E. Lockhart,2014,We Were Liars,eng,3.85,273442,298780,36910,,American,Young Adult,romance,,4.6415094339622645
450031063,Stephen King,1975,'Salem's Lot,eng,3.99,228680,246360,6167,,American,Adult,fantasy,,4.827571428571429
679785892,"Hunter S. Thompson, Ralph Steadman",1971,Fear and Loathing in Las Vegas,eng,4.08,232489,242140,5021,60.0,American,Adult,non-fiction,,4.607142857142857
1416975888,Cassandra Clare,2011,"Clockwork Prince (The Infernal Devices, #2)",eng,4.46,307994,328019,17854,,American,Young Adult,fantasy,,4.094285714285714
62268341,Amy Poehler,2014,Yes Please,eng,3.81,251082,274223,20301,,American,Adult,non-fiction,,4.607142857142857
1400033411,Toni Morrison,1987,Beloved,eng,3.77,233825,245098,7749,63.0,American,Young Adult,fantasy,,4.094285714285714
015206396X,Kristin Cashore,2008,"Graceling (Graceling Realm, #1)",en-CA,4.1,281185,296630,19081,,American,Young Adult,fantasy,,4.094285714285714
439206472,"Lemony Snicket, Brett Helquist",1999,"The Bad Beginning (A Series of Unfortunate Events, #1)",eng,3.89,275670,295024,12794,,American,Children,fantasy,,4.927173913043478
449213943,"Erich Maria Remarque, A.W. Wheen",1929,All Quiet on the Western Front,eng,3.92,249113,265789,6947,,German,Young Adult,historical,,4.66
679805273,Dr. Seuss,1990,"Oh, The Places You'll Go!",eng,4.34,257260,260002,4021,,American,Children,fantasy,,4.927173913043478
159463176X,Khaled Hosseini,2012,And the Mountains Echoed,eng,4.03,199326,229116,24084,,American,Adult,romance,,5.271463414634146
345404475,"Philip K. Dick, Roger Zelazny",1968,Do Androids Dream of Electric Sheep?,eng,4.08,223828,245008,8330,60.0,American,Adult,fantasy,,4.827571428571429
141439742,"Charles Dickens, George Cruikshank, Philip Horne",1838,Oliver Twist,eng,3.85,230181,253163,5342,,British,Children,thriller,,4.8025
60652896,C.S. Lewis,1942,The Screwtape Letters,eng,4.21,116277,238169,8285,,British,Adult,fantasy,,4.827571428571429
525423273,Stephanie Perkins,2010,"Anna and the French Kiss (Anna and the French Kiss, #1)",eng,4.08,259479,285344,26153,,American,Young Adult,romance,,4.6415094339622645
7173040,Dr. Seuss,1957,How the Grinch Stole Christmas!,eng,4.36,250602,256127,2204,,American,Children,fantasy,,4.927173913043478
